data;ano;mes;continente;pais;uf;chegadas
2021-07-01;2021;julho;Europa;Bélgica;Ceará;27
2021-08-01;2021;agosto;Europa;Bélgica;Ceará;28
2021-09-01;2021;setembro;Europa;Bélgica;Ceará;22
2021-10-01;2021;outubro;Europa;Bélgica;Ceará;87
2021-11-01;2021;novembro;Europa;Bélgica;Ceará;163
2021-12-01;2021;dezembro;Europa;Bélgica;Ceará;91
2021-01-01;2021;janeiro;Europa;Bulgária;Ceará;0
2021-02-01;2021;fevereiro;Europa;Bulgária;Ceará;0
2021-03-01;2021;março;Europa;Bulgária;Ceará;0
2021-04-01;2021;abril;Europa;Bulgária;Ceará;4
2021-05-01;2021;maio;Europa;Bulgária;Ceará;1
2021-06-01;2021;junho;Europa;Bulgária;Ceará;0
2021-07-01;2021;julho;Europa;Bulgária;Ceará;1
2021-08-01;2021;agosto;Europa;Bulgária;Ceará;0
2021-09-01;2021;setembro;Europa;Bulgária;Ceará;1
2021-10-01;2021;outubro;Europa;Bulgária;Ceará;1
2021-11-01;2021;novembro;Europa;Bulgária;Ceará;4
2021-12-01;2021;dezembro;Europa;Bulgária;Ceará;3
2021-01-01;2021;janeiro;Europa;Croácia;Ceará;2
2021-02-01;2021;fevereiro;Europa;Croácia;Ceará;0
2021-03-01;2021;março;Europa;Croácia;Ceará;0
2021-04-01;2021;abril;Europa;Croácia;Ceará;0
2021-05-01;2021;maio;Europa;Croácia;Ceará;0
2021-06-01;2021;junho;Europa;Croácia;Ceará;0
2021-07-01;2021;julho;Europa;Croácia;Ceará;0
2021-08-01;2021;agosto;Europa;Croácia;Ceará;1
2021-09-01;2021;setembro;Europa;Croácia;Ceará;1
2021-10-01;2021;outubro;Europa;Croácia;Ceará;3
2021-11-01;2021;novembro;Europa;Croácia;Ceará;3
2021-12-01;2021;dezembro;Europa;Croácia;Ceará;2
2021-01-01;2021;janeiro;Europa;Dinamarca;Ceará;10
2021-02-01;2021;fevereiro;Europa;Dinamarca;Ceará;0
2021-03-01;2021;março;Europa;Dinamarca;Ceará;0
2021-04-01;2021;abril;Europa;Dinamarca;Ceará;0
2021-05-01;2021;maio;Europa;Dinamarca;Ceará;2
2021-06-01;2021;junho;Europa;Dinamarca;Ceará;3
2021-07-01;2021;julho;Europa;Dinamarca;Ceará;2
2021-08-01;2021;agosto;Europa;Dinamarca;Ceará;7
2021-09-01;2021;setembro;Europa;Dinamarca;Ceará;12
2021-10-01;2021;outubro;Europa;Dinamarca;Ceará;30
2021-11-01;2021;novembro;Europa;Dinamarca;Ceará;28
2021-12-01;2021;dezembro;Europa;Dinamarca;Ceará;37
2021-01-01;2021;janeiro;Europa;Eslováquia;Ceará;0
2021-02-01;2021;fevereiro;Europa;Eslováquia;Ceará;0
2021-03-01;2021;março;Europa;Eslováquia;Ceará;0
2021-04-01;2021;abril;Europa;Eslováquia;Ceará;0
2021-05-01;2021;maio;Europa;Eslováquia;Ceará;0
2021-06-01;2021;junho;Europa;Eslováquia;Ceará;0
2021-07-01;2021;julho;Europa;Eslováquia;Ceará;0
2021-08-01;2021;agosto;Europa;Eslováquia;Ceará;0
2021-09-01;2021;setembro;Europa;Eslováquia;Ceará;0
2021-10-01;2021;outubro;Europa;Eslováquia;Ceará;9
2021-11-01;2021;novembro;Europa;Eslováquia;Ceará;7
2021-12-01;2021;dezembro;Europa;Eslováquia;Ceará;11
2021-01-01;2021;janeiro;Europa;Eslovênia;Ceará;10
2021-02-01;2021;fevereiro;Europa;Eslovênia;Ceará;0
2021-03-01;2021;março;Europa;Eslovênia;Ceará;0
2021-04-01;2021;abril;Europa;Eslovênia;Ceará;0
2021-05-01;2021;maio;Europa;Eslovênia;Ceará;0
2021-06-01;2021;junho;Europa;Eslovênia;Ceará;2
2021-07-01;2021;julho;Europa;Eslovênia;Ceará;3
2021-08-01;2021;agosto;Europa;Eslovênia;Ceará;0
2021-09-01;2021;setembro;Europa;Eslovênia;Ceará;5
2021-10-01;2021;outubro;Europa;Eslovênia;Ceará;50
2021-11-01;2021;novembro;Europa;Eslovênia;Ceará;34
2021-12-01;2021;dezembro;Europa;Eslovênia;Ceará;46
2021-01-01;2021;janeiro;Europa;Espanha;Ceará;43
2021-02-01;2021;fevereiro;Europa;Espanha;Ceará;0
2021-03-01;2021;março;Europa;Espanha;Ceará;0
2021-04-01;2021;abril;Europa;Espanha;Ceará;8
2021-05-01;2021;maio;Europa;Espanha;Ceará;15
2021-06-01;2021;junho;Europa;Espanha;Ceará;23
2021-07-01;2021;julho;Europa;Espanha;Ceará;168
2021-08-01;2021;agosto;Europa;Espanha;Ceará;79
2021-09-01;2021;setembro;Europa;Espanha;Ceará;72
2021-10-01;2021;outubro;Europa;Espanha;Ceará;252
2021-11-01;2021;novembro;Europa;Espanha;Ceará;175
2021-12-01;2021;dezembro;Europa;Espanha;Ceará;146
2021-01-01;2021;janeiro;Europa;Estônia;Ceará;0
2021-02-01;2021;fevereiro;Europa;Estônia;Ceará;0
2021-03-01;2021;março;Europa;Estônia;Ceará;0
2021-04-01;2021;abril;Europa;Estônia;Ceará;0
2021-05-01;2021;maio;Europa;Estônia;Ceará;0
2021-06-01;2021;junho;Europa;Estônia;Ceará;0
2021-07-01;2021;julho;Europa;Estônia;Ceará;0
2021-08-01;2021;agosto;Europa;Estônia;Ceará;0
2021-09-01;2021;setembro;Europa;Estônia;Ceará;0
2021-10-01;2021;outubro;Europa;Estônia;Ceará;1
2021-11-01;2021;novembro;Europa;Estônia;Ceará;4
2021-12-01;2021;dezembro;Europa;Estônia;Ceará;5
2021-01-01;2021;janeiro;Europa;Finlândia;Ceará;1
2021-02-01;2021;fevereiro;Europa;Finlândia;Ceará;0
2021-03-01;2021;março;Europa;Finlândia;Ceará;0
2021-04-01;2021;abril;Europa;Finlândia;Ceará;0
2021-05-01;2021;maio;Europa;Finlândia;Ceará;9
2021-06-01;2021;junho;Europa;Finlândia;Ceará;0
2021-07-01;2021;julho;Europa;Finlândia;Ceará;1
2021-08-01;2021;agosto;Europa;Finlândia;Ceará;0
2021-09-01;2021;setembro;Europa;Finlândia;Ceará;0
2021-10-01;2021;outubro;Europa;Finlândia;Ceará;2
2021-11-01;2021;novembro;Europa;Finlândia;Ceará;7
2021-12-01;2021;dezembro;Europa;Finlândia;Ceará;10
2021-01-01;2021;janeiro;Europa;França;Ceará;220
2021-02-01;2021;fevereiro;Europa;França;Ceará;0
2021-03-01;2021;março;Europa;França;Ceará;0
2021-04-01;2021;abril;Europa;França;Ceará;13
2021-05-01;2021;maio;Europa;França;Ceará;12
2021-06-01;2021;junho;Europa;França;Ceará;63
2021-07-01;2021;julho;Europa;França;Ceará;221
2021-08-01;2021;agosto;Europa;França;Ceará;185
2021-09-01;2021;setembro;Europa;França;Ceará;133
2021-10-01;2021;outubro;Europa;França;Ceará;1068
2021-11-01;2021;novembro;Europa;França;Ceará;1243
2021-12-01;2021;dezembro;Europa;França;Ceará;852
2021-01-01;2021;janeiro;Europa;Grécia;Ceará;0
2021-02-01;2021;fevereiro;Europa;Grécia;Ceará;0
2021-03-01;2021;março;Europa;Grécia;Ceará;0
2021-04-01;2021;abril;Europa;Grécia;Ceará;0
2021-05-01;2021;maio;Europa;Grécia;Ceará;0
2021-06-01;2021;junho;Europa;Grécia;Ceará;0
2021-07-01;2021;julho;Europa;Grécia;Ceará;1
2021-08-01;2021;agosto;Europa;Grécia;Ceará;0
2021-09-01;2021;setembro;Europa;Grécia;Ceará;1
2021-10-01;2021;outubro;Europa;Grécia;Ceará;1
2021-11-01;2021;novembro;Europa;Grécia;Ceará;5
2021-12-01;2021;dezembro;Europa;Grécia;Ceará;3
2021-01-01;2021;janeiro;Europa;Holanda;Ceará;38
2021-02-01;2021;fevereiro;Europa;Holanda;Ceará;0
2021-03-01;2021;março;Europa;Holanda;Ceará;0
2021-04-01;2021;abril;Europa;Holanda;Ceará;7
2021-05-01;2021;maio;Europa;Holanda;Ceará;12
2021-06-01;2021;junho;Europa;Holanda;Ceará;9
2021-07-01;2021;julho;Europa;Holanda;Ceará;58
2021-08-01;2021;agosto;Europa;Holanda;Ceará;49
2021-09-01;2021;setembro;Europa;Holanda;Ceará;64
2021-10-01;2021;outubro;Europa;Holanda;Ceará;183
2021-11-01;2021;novembro;Europa;Holanda;Ceará;278
2021-12-01;2021;dezembro;Europa;Holanda;Ceará;232
2021-01-01;2021;janeiro;Europa;Hungria;Ceará;2
2021-02-01;2021;fevereiro;Europa;Hungria;Ceará;0
2021-03-01;2021;março;Europa;Hungria;Ceará;0
2021-04-01;2021;abril;Europa;Hungria;Ceará;0
2021-05-01;2021;maio;Europa;Hungria;Ceará;0
2021-06-01;2021;junho;Europa;Hungria;Ceará;0
2021-07-01;2021;julho;Europa;Hungria;Ceará;0
2021-08-01;2021;agosto;Europa;Hungria;Ceará;1
2021-09-01;2021;setembro;Europa;Hungria;Ceará;0
2021-10-01;2021;outubro;Europa;Hungria;Ceará;5
2021-11-01;2021;novembro;Europa;Hungria;Ceará;32
2021-12-01;2021;dezembro;Europa;Hungria;Ceará;4
2021-01-01;2021;janeiro;Europa;Irlanda;Ceará;5
2021-02-01;2021;fevereiro;Europa;Irlanda;Ceará;0
2021-03-01;2021;março;Europa;Irlanda;Ceará;0
2021-04-01;2021;abril;Europa;Irlanda;Ceará;0
2021-05-01;2021;maio;Europa;Irlanda;Ceará;1
2021-06-01;2021;junho;Europa;Irlanda;Ceará;3
2021-07-01;2021;julho;Europa;Irlanda;Ceará;1
2021-08-01;2021;agosto;Europa;Irlanda;Ceará;10
2021-09-01;2021;setembro;Europa;Irlanda;Ceará;7
2021-10-01;2021;outubro;Europa;Irlanda;Ceará;24
2021-11-01;2021;novembro;Europa;Irlanda;Ceará;26
2021-12-01;2021;dezembro;Europa;Irlanda;Ceará;25
2021-01-01;2021;janeiro;Europa;Itália;Ceará;121
2021-02-01;2021;fevereiro;Europa;Itália;Ceará;0
2021-03-01;2021;março;Europa;Itália;Ceará;0
2021-04-01;2021;abril;Europa;Itália;Ceará;11
2021-05-01;2021;maio;Europa;Itália;Ceará;37
2021-06-01;2021;junho;Europa;Itália;Ceará;56
2021-07-01;2021;julho;Europa;Itália;Ceará;194
2021-08-01;2021;agosto;Europa;Itália;Ceará;181
2021-09-01;2021;setembro;Europa;Itália;Ceará;118
2021-10-01;2021;outubro;Europa;Itália;Ceará;277
2021-11-01;2021;novembro;Europa;Itália;Ceará;423
2021-12-01;2021;dezembro;Europa;Itália;Ceará;390
2021-01-01;2021;janeiro;Europa;Letônia;Ceará;1
2021-02-01;2021;fevereiro;Europa;Letônia;Ceará;0
2021-03-01;2021;março;Europa;Letônia;Ceará;0
2021-04-01;2021;abril;Europa;Letônia;Ceará;0
2021-05-01;2021;maio;Europa;Letônia;Ceará;0
2021-06-01;2021;junho;Europa;Letônia;Ceará;0
2021-07-01;2021;julho;Europa;Letônia;Ceará;0
2021-08-01;2021;agosto;Europa;Letônia;Ceará;1
2021-09-01;2021;setembro;Europa;Letônia;Ceará;0
2021-10-01;2021;outubro;Europa;Letônia;Ceará;0
2021-11-01;2021;novembro;Europa;Letônia;Ceará;0
2021-12-01;2021;dezembro;Europa;Letônia;Ceará;0
2021-01-01;2021;janeiro;Europa;Lituânia;Ceará;3
2021-02-01;2021;fevereiro;Europa;Lituânia;Ceará;0
2021-03-01;2021;março;Europa;Lituânia;Ceará;0
2021-04-01;2021;abril;Europa;Lituânia;Ceará;0
2021-05-01;2021;maio;Europa;Lituânia;Ceará;0
2021-06-01;2021;junho;Europa;Lituânia;Ceará;0
2021-07-01;2021;julho;Europa;Lituânia;Ceará;1
2021-08-01;2021;agosto;Europa;Lituânia;Ceará;1
2021-09-01;2021;setembro;Europa;Lituânia;Ceará;1
2021-10-01;2021;outubro;Europa;Lituânia;Ceará;7
2021-11-01;2021;novembro;Europa;Lituânia;Ceará;19
2021-12-01;2021;dezembro;Europa;Lituânia;Ceará;27
2021-01-01;2021;janeiro;Europa;Luxemburgo;Ceará;0
2021-02-01;2021;fevereiro;Europa;Luxemburgo;Ceará;0
2021-03-01;2021;março;Europa;Luxemburgo;Ceará;0
2021-04-01;2021;abril;Europa;Luxemburgo;Ceará;0
2021-05-01;2021;maio;Europa;Luxemburgo;Ceará;0
2021-06-01;2021;junho;Europa;Luxemburgo;Ceará;0
2021-07-01;2021;julho;Europa;Luxemburgo;Ceará;7
2021-08-01;2021;agosto;Europa;Luxemburgo;Ceará;10
2021-09-01;2021;setembro;Europa;Luxemburgo;Ceará;2
2021-10-01;2021;outubro;Europa;Luxemburgo;Ceará;4
2021-11-01;2021;novembro;Europa;Luxemburgo;Ceará;6
2021-12-01;2021;dezembro;Europa;Luxemburgo;Ceará;11
2021-01-01;2021;janeiro;Europa;Noruega;Ceará;2
2021-02-01;2021;fevereiro;Europa;Noruega;Ceará;0
2021-03-01;2021;março;Europa;Noruega;Ceará;0
2021-04-01;2021;abril;Europa;Noruega;Ceará;0
2021-05-01;2021;maio;Europa;Noruega;Ceará;0
2021-06-01;2021;junho;Europa;Noruega;Ceará;8
2021-07-01;2021;julho;Europa;Noruega;Ceará;1
2021-08-01;2021;agosto;Europa;Noruega;Ceará;7
2021-09-01;2021;setembro;Europa;Noruega;Ceará;5
2021-10-01;2021;outubro;Europa;Noruega;Ceará;28
2021-11-01;2021;novembro;Europa;Noruega;Ceará;35
2021-12-01;2021;dezembro;Europa;Noruega;Ceará;70
2021-01-01;2021;janeiro;Europa;Polônia;Ceará;9
2021-02-01;2021;fevereiro;Europa;Polônia;Ceará;0
2021-03-01;2021;março;Europa;Polônia;Ceará;0
2021-04-01;2021;abril;Europa;Polônia;Ceará;1
2021-05-01;2021;maio;Europa;Polônia;Ceará;2
2021-06-01;2021;junho;Europa;Polônia;Ceará;7
2021-07-01;2021;julho;Europa;Polônia;Ceará;2
2021-08-01;2021;agosto;Europa;Polônia;Ceará;16
2021-09-01;2021;setembro;Europa;Polônia;Ceará;17
2021-10-01;2021;outubro;Europa;Polônia;Ceará;178
2021-11-01;2021;novembro;Europa;Polônia;Ceará;297
2021-12-01;2021;dezembro;Europa;Polônia;Ceará;48
2021-01-01;2021;janeiro;Europa;Portugal;Ceará;338
2021-02-01;2021;fevereiro;Europa;Portugal;Ceará;0
2021-03-01;2021;março;Europa;Portugal;Ceará;0
2021-04-01;2021;abril;Europa;Portugal;Ceará;51
2021-05-01;2021;maio;Europa;Portugal;Ceará;48
2021-06-01;2021;junho;Europa;Portugal;Ceará;59
2021-07-01;2021;julho;Europa;Portugal;Ceará;455
2021-08-01;2021;agosto;Europa;Portugal;Ceará;206
2021-09-01;2021;setembro;Europa;Portugal;Ceará;178
2021-10-01;2021;outubro;Europa;Portugal;Ceará;425
2021-11-01;2021;novembro;Europa;Portugal;Ceará;397
2021-12-01;2021;dezembro;Europa;Portugal;Ceará;522
2021-01-01;2021;janeiro;Europa;Reino Unido;Ceará;8
2021-02-01;2021;fevereiro;Europa;Reino Unido;Ceará;0
2021-03-01;2021;março;Europa;Reino Unido;Ceará;0
2021-04-01;2021;abril;Europa;Reino Unido;Ceará;2
2021-05-01;2021;maio;Europa;Reino Unido;Ceará;2
2021-06-01;2021;junho;Europa;Reino Unido;Ceará;7
2021-07-01;2021;julho;Europa;Reino Unido;Ceará;11
2021-08-01;2021;agosto;Europa;Reino Unido;Ceará;11
2021-09-01;2021;setembro;Europa;Reino Unido;Ceará;4
2021-10-01;2021;outubro;Europa;Reino Unido;Ceará;40
2021-11-01;2021;novembro;Europa;Reino Unido;Ceará;85
2021-12-01;2021;dezembro;Europa;Reino Unido;Ceará;57
2021-01-01;2021;janeiro;Europa;República Tcheca;Ceará;13
2021-02-01;2021;fevereiro;Europa;República Tcheca;Ceará;0
2021-03-01;2021;março;Europa;República Tcheca;Ceará;0
2021-04-01;2021;abril;Europa;República Tcheca;Ceará;0
2021-05-01;2021;maio;Europa;República Tcheca;Ceará;0
2021-06-01;2021;junho;Europa;República Tcheca;Ceará;0
2021-07-01;2021;julho;Europa;República Tcheca;Ceará;0
2021-08-01;2021;agosto;Europa;República Tcheca;Ceará;0
2021-09-01;2021;setembro;Europa;República Tcheca;Ceará;4
2021-10-01;2021;outubro;Europa;República Tcheca;Ceará;40
2021-11-01;2021;novembro;Europa;República Tcheca;Ceará;26
2021-12-01;2021;dezembro;Europa;República Tcheca;Ceará;10
2021-01-01;2021;janeiro;Europa;Romênia;Ceará;0
2021-02-01;2021;fevereiro;Europa;Romênia;Ceará;0
2021-03-01;2021;março;Europa;Romênia;Ceará;0
2021-04-01;2021;abril;Europa;Romênia;Ceará;1
2021-05-01;2021;maio;Europa;Romênia;Ceará;0
2021-06-01;2021;junho;Europa;Romênia;Ceará;0
2021-07-01;2021;julho;Europa;Romênia;Ceará;2
2021-08-01;2021;agosto;Europa;Romênia;Ceará;0
2021-09-01;2021;setembro;Europa;Romênia;Ceará;2
2021-10-01;2021;outubro;Europa;Romênia;Ceará;3
2021-11-01;2021;novembro;Europa;Romênia;Ceará;15
2021-12-01;2021;dezembro;Europa;Romênia;Ceará;6
2021-01-01;2021;janeiro;Europa;Rússia;Ceará;0
2021-02-01;2021;fevereiro;Europa;Rússia;Ceará;0
2021-03-01;2021;março;Europa;Rússia;Ceará;0
2021-04-01;2021;abril;Europa;Rússia;Ceará;0
2021-05-01;2021;maio;Europa;Rússia;Ceará;0
2021-06-01;2021;junho;Europa;Rússia;Ceará;0
2021-07-01;2021;julho;Europa;Rússia;Ceará;0
2021-08-01;2021;agosto;Europa;Rússia;Ceará;0
2021-09-01;2021;setembro;Europa;Rússia;Ceará;2
2021-10-01;2021;outubro;Europa;Rússia;Ceará;9
2021-11-01;2021;novembro;Europa;Rússia;Ceará;16
2021-12-01;2021;dezembro;Europa;Rússia;Ceará;6
2021-01-01;2021;janeiro;Europa;Sérvia;Ceará;0
2021-02-01;2021;fevereiro;Europa;Sérvia;Ceará;0
2021-03-01;2021;março;Europa;Sérvia;Ceará;0
2021-04-01;2021;abril;Europa;Sérvia;Ceará;0
2021-05-01;2021;maio;Europa;Sérvia;Ceará;0
2021-06-01;2021;junho;Europa;Sérvia;Ceará;0
2021-07-01;2021;julho;Europa;Sérvia;Ceará;0
2021-08-01;2021;agosto;Europa;Sérvia;Ceará;0
2021-09-01;2021;setembro;Europa;Sérvia;Ceará;0
2021-10-01;2021;outubro;Europa;Sérvia;Ceará;2
2021-11-01;2021;novembro;Europa;Sérvia;Ceará;1
2021-12-01;2021;dezembro;Europa;Sérvia;Ceará;0
2021-01-01;2021;janeiro;Europa;Suécia;Ceará;5
2021-02-01;2021;fevereiro;Europa;Suécia;Ceará;0
2021-03-01;2021;março;Europa;Suécia;Ceará;0
2021-04-01;2021;abril;Europa;Suécia;Ceará;0
2021-05-01;2021;maio;Europa;Suécia;Ceará;0
2021-06-01;2021;junho;Europa;Suécia;Ceará;2
2021-07-01;2021;julho;Europa;Suécia;Ceará;18
2021-08-01;2021;agosto;Europa;Suécia;Ceará;3
2021-09-01;2021;setembro;Europa;Suécia;Ceará;13
2021-10-01;2021;outubro;Europa;Suécia;Ceará;22
2021-11-01;2021;novembro;Europa;Suécia;Ceará;34
2021-12-01;2021;dezembro;Europa;Suécia;Ceará;120
2021-01-01;2021;janeiro;Europa;Suíça;Ceará;53
2021-02-01;2021;fevereiro;Europa;Suíça;Ceará;0
2021-03-01;2021;março;Europa;Suíça;Ceará;0
2021-04-01;2021;abril;Europa;Suíça;Ceará;7
2021-05-01;2021;maio;Europa;Suíça;Ceará;9
2021-06-01;2021;junho;Europa;Suíça;Ceará;32
2021-07-01;2021;julho;Europa;Suíça;Ceará;160
2021-08-01;2021;agosto;Europa;Suíça;Ceará;61
2021-09-01;2021;setembro;Europa;Suíça;Ceará;113
2021-10-01;2021;outubro;Europa;Suíça;Ceará;543
2021-11-01;2021;novembro;Europa;Suíça;Ceará;369
2021-12-01;2021;dezembro;Europa;Suíça;Ceará;354
2021-01-01;2021;janeiro;Europa;Turquia;Ceará;1
2021-02-01;2021;fevereiro;Europa;Turquia;Ceará;0
2021-03-01;2021;março;Europa;Turquia;Ceará;0
2021-04-01;2021;abril;Europa;Turquia;Ceará;0
2021-05-01;2021;maio;Europa;Turquia;Ceará;0
2021-06-01;2021;junho;Europa;Turquia;Ceará;1
2021-07-01;2021;julho;Europa;Turquia;Ceará;1
2021-08-01;2021;agosto;Europa;Turquia;Ceará;0
2021-09-01;2021;setembro;Europa;Turquia;Ceará;0
2021-10-01;2021;outubro;Europa;Turquia;Ceará;1
2021-11-01;2021;novembro;Europa;Turquia;Ceará;4
2021-12-01;2021;dezembro;Europa;Turquia;Ceará;1
2021-01-01;2021;janeiro;Europa;Ucrânia;Ceará;1
2021-02-01;2021;fevereiro;Europa;Ucrânia;Ceará;0
2021-03-01;2021;março;Europa;Ucrânia;Ceará;0
2021-04-01;2021;abril;Europa;Ucrânia;Ceará;1
2021-05-01;2021;maio;Europa;Ucrânia;Ceará;0
2021-06-01;2021;junho;Europa;Ucrânia;Ceará;0
2021-07-01;2021;julho;Europa;Ucrânia;Ceará;0
2021-08-01;2021;agosto;Europa;Ucrânia;Ceará;0
2021-09-01;2021;setembro;Europa;Ucrânia;Ceará;1
2021-10-01;2021;outubro;Europa;Ucrânia;Ceará;4
2021-11-01;2021;novembro;Europa;Ucrânia;Ceará;4
2021-12-01;2021;dezembro;Europa;Ucrânia;Ceará;1
2021-01-01;2021;janeiro;Europa;Outros países;Ceará;1
2021-02-01;2021;fevereiro;Europa;Outros países;Ceará;0
2021-03-01;2021;março;Europa;Outros países;Ceará;0
2021-04-01;2021;abril;Europa;Outros países;Ceará;0
2021-05-01;2021;maio;Europa;Outros países;Ceará;0
2021-06-01;2021;junho;Europa;Outros países;Ceará;2
2021-07-01;2021;julho;Europa;Outros países;Ceará;1
2021-08-01;2021;agosto;Europa;Outros países;Ceará;2
2021-09-01;2021;setembro;Europa;Outros países;Ceará;1
2021-10-01;2021;outubro;Europa;Outros países;Ceará;4
2021-11-01;2021;novembro;Europa;Outros países;Ceará;11
2021-12-01;2021;dezembro;Europa;Outros países;Ceará;6
2021-01-01;2021;janeiro;Oceania;Austrália;Ceará;1
2021-02-01;2021;fevereiro;Oceania;Austrália;Ceará;0
2021-03-01;2021;março;Oceania;Austrália;Ceará;0
2021-04-01;2021;abril;Oceania;Austrália;Ceará;0
2021-05-01;2021;maio;Oceania;Austrália;Ceará;2
2021-06-01;2021;junho;Oceania;Austrália;Ceará;0
2021-07-01;2021;julho;Oceania;Austrália;Ceará;0
2021-08-01;2021;agosto;Oceania;Austrália;Ceará;0
2021-09-01;2021;setembro;Oceania;Austrália;Ceará;0
2021-10-01;2021;outubro;Oceania;Austrália;Ceará;2
2021-11-01;2021;novembro;Oceania;Austrália;Ceará;6
2021-12-01;2021;dezembro;Oceania;Austrália;Ceará;2
2021-01-01;2021;janeiro;Oceania;Nova Zelândia;Ceará;0
2021-02-01;2021;fevereiro;Oceania;Nova Zelândia;Ceará;0
2021-03-01;2021;março;Oceania;Nova Zelândia;Ceará;0
2021-04-01;2021;abril;Oceania;Nova Zelândia;Ceará;0
2021-05-01;2021;maio;Oceania;Nova Zelândia;Ceará;0
2021-06-01;2021;junho;Oceania;Nova Zelândia;Ceará;0
2021-07-01;2021;julho;Oceania;Nova Zelândia;Ceará;0
2021-08-01;2021;agosto;Oceania;Nova Zelândia;Ceará;0
2021-09-01;2021;setembro;Oceania;Nova Zelândia;Ceará;0
2021-10-01;2021;outubro;Oceania;Nova Zelândia;Ceará;0
2021-11-01;2021;novembro;Oceania;Nova Zelândia;Ceará;1
2021-12-01;2021;dezembro;Oceania;Nova Zelândia;Ceará;1
2021-01-01;2021;janeiro;Oceania;Outros países;Ceará;0
2021-02-01;2021;fevereiro;Oceania;Outros países;Ceará;0
2021-03-01;2021;março;Oceania;Outros países;Ceará;0
2021-04-01;2021;abril;Oceania;Outros países;Ceará;0
2021-05-01;2021;maio;Oceania;Outros países;Ceará;0
2021-06-01;2021;junho;Oceania;Outros países;Ceará;0
2021-07-01;2021;julho;Oceania;Outros países;Ceará;0
2021-08-01;2021;agosto;Oceania;Outros países;Ceará;0
2021-09-01;2021;setembro;Oceania;Outros países;Ceará;0
2021-10-01;2021;outubro;Oceania;Outros países;Ceará;0
2021-11-01;2021;novembro;Oceania;Outros países;Ceará;0
2021-12-01;2021;dezembro;Oceania;Outros países;Ceará;0
2021-01-01;2021;janeiro;Continente não especificado;Países não especificados;Ceará;0
2021-02-01;2021;fevereiro;Continente não especificado;Países não especificados;Ceará;0
2021-03-01;2021;março;Continente não especificado;Países não especificados;Ceará;0
2021-04-01;2021;abril;Continente não especificado;Países não especificados;Ceará;0
2021-05-01;2021;maio;Continente não especificado;Países não especificados;Ceará;0
2021-06-01;2021;junho;Continente não especificado;Países não especificados;Ceará;0
2021-07-01;2021;julho;Continente não especificado;Países não especificados;Ceará;0
2021-08-01;2021;agosto;Continente não especificado;Países não especificados;Ceará;0
2021-09-01;2021;setembro;Continente não especificado;Países não especificados;Ceará;0
2021-10-01;2021;outubro;Continente não especificado;Países não especificados;Ceará;0
2021-11-01;2021;novembro;Continente não especificado;Países não especificados;Ceará;0
2021-12-01;2021;dezembro;Continente não especificado;Países não especificados;Ceará;0
2021-01-01;2021;janeiro;África;África do Sul;Ceará;0
2021-02-01;2021;fevereiro;África;África do Sul;Ceará;0
2021-03-01;2021;março;África;África do Sul;Ceará;0
2021-04-01;2021;abril;África;África do Sul;Ceará;0
2021-05-01;2021;maio;África;África do Sul;Ceará;0
2021-06-01;2021;junho;África;África do Sul;Ceará;0
2021-07-01;2021;julho;África;África do Sul;Ceará;0
2021-08-01;2021;agosto;África;África do Sul;Ceará;0
2021-09-01;2021;setembro;África;África do Sul;Ceará;0
2021-10-01;2021;outubro;África;África do Sul;Ceará;0
2021-11-01;2021;novembro;África;África do Sul;Ceará;0
